ID,TITLE,LABEL
2272,'Indian El Niño' behind east Africa flooding,-1
2273,'Nobody works like Jane': hundreds join Fonda at latest climate protest,1
2274,Global funds management giant rejects Scott Morrison's attack on activist investors,1
2275,"Thoughts on the Lib Dem, Green and Plaid Cymru remain election pact",0
2276,"UK flooding: woman's body pulled from water in Derbyshire, police say – as it happened",-1
2277,Questions raised over UK's state-backed fund for electric car charging,0
2278,The real David Attenborough – podcast,0
2279,'Greta Thunberg effect' driving growth in carbon offsetting,0
2280,Delhi’s toxic politicians must be held to account for this deadly pollution,-1
2281,'We are a role model': how James Shaw pushed New Zealand towards a zero-carbon future,1
2282,Pollutionwatch: Africa increases its reliance on fossil fuels,-1
2283,"UK railways cannot cope with climate crisis, says rail boss",-1
2284,McDonnell unveils Labour plans for £400bn in investment,0
2285,2040 review – an optimist's guide to saving the world,0
2286,Biggest UK fund manager invested in firms it shamed over climate crisis,-1
2287,Majority of UK public back 2030 zero-carbon target – poll,1
2288,'On the right side of history': Jacinda Ardern hails New Zealand zero-carbon law – video,1
2289,Never knowingly undersoiled – John Lewis trucks to run on cow manure,0
2290,Tory election hopeful called climate crisis 'socialist Trojan horse',-1
2291,Ardern says New Zealand on 'right side of history' as MPs pass zero-carbon bill,1
2292,BHP pressured to quit Minerals Council after shareholder vote,-1
2293,Global investment in cutting greenhouse gases fell by 11% in 2018,-1
2294,Scott Ludlam pleads not guilty over Sydney Extinction Rebellion protest,1
2295,'It has been heart-wrenching': Australian farmers on living with drought,-1
2296,Climate takes centre stage as Green party launches campaign,1
2297,Divided Cities: five cities split by global divisions - series trailer,-1
2298,Extinction Rebellion has won in the courts. Now we must win this climate election,0
2299,"Twitter political ad ban could silence climate activists, warns Warren",0
2300,Sea levels set to keep rising for centuries even if emissions targets met,-1
2301,Money and maps: is this how to save the Amazon's 400bn trees?,0
2302,Have you been invited to take part in the UK citizens' climate assembly?,0
2303,Forest guardians: the Asháninka of Peru – in pictures,0
2304,Young climate activists chain selves to Washington pier amid pipeline delivery,0
2305,The key factors that will decide the next election,0
2306,Ross Garnaut: three policies will set Australia on a path to 100% renewable energy,0
2307,Governments seem intent on trashing John Howard's legacy when it comes to water reforms,0
2308,Most countries' climate plans 'totally inadequate' – experts,-1
2309,"Climate crisis: 11,000 scientists warn of ‘untold suffering’",-1
2310,UK launches £315m new tech fund to help industry cut emissions,1
2311,Campaigners try again to stop Norway drilling for oil in Arctic,-1
2312,A climate denier-in-chief sits in the White House today. But not for long,-1
2313,Trump begins year-long process to formally exit Paris climate agreement,-1
2314,Google workers call on company to adopt aggressive climate plan,1
2315,No fly zone: I didn't catch a plane for a year and saved 19 tonnes of Co2,1
2316,A plan to fix Britain’s broken democracy,0
2317,UK campaigners call for citizens' assembly to repair democracy,0
2318,"Labour, Lib Dems and SNP call for TV election debate on climate crisis",0
2319,Irish PM under fire for extolling benefits of climate crisis,0
2320,How we met: ‘He is passionate about nature – it made me rethink the way I’d been living’,1
2321,I applaud Bristol for banning diesel vehicles. But why not ban all private cars?,0
2322,Charities say next UK government must bring forward climate targets,0
2323,The One in a Hundred: a deeply personal perspective on surviving the drought – video,-1
2324,David Attenborough: the making of a British icon,0
2325,British farmers are not the enemy in the battle against the climate crisis,-1
2326,Saudi Aramco IPO: the ultimate marriage between carbon and capitalism,-1
2327,Government under fire for approval of new coalmine in Cumbria,-1
2328,Catalonia's other crisis: dry autumn shrinks wild mushroom crops,-1
2329,Saudi oil giant Aramco gets go-ahead for $1.5tn stock listing,-1
2330,Naomi Oreskes: ‘Discrediting science is a political strategy’,-1
2331,Greta Thunberg asks for lift back across Atlantic as climate meeting shifts to Madrid,0
2332,Victoria police 'extremely disappointed' with two officers after climate protests,-1
2333,Wrong side of the chasm: Australia can still cross the bridge to a low-carbon world,-1
2334,Leonardo DiCaprio calls Greta Thunberg ‘a leader of our time’,0
2335,Thousands of Britons invited to climate crisis citizens' assembly,0
2336,Why are we being herded into buying part of the world's biggest polluter?,-1
2337,Energy bills: how to save money – and fight the climate crisis,0
2338,'Ecological breakdown': Greta Thunberg and youth activists rally as wildfires burn,0
2339,Fracking halted in England in major government U-turn,1
2340,Weatherwatch: how Europe is aiming to read climate change,0
2341,"Jane Fonda is white, wealthy and privileged – and she's using that power for good",1
2342,To the moon and back with the eastern curlew,0
2343,Greenhouse gas emissions from diesel vehicles cancelled out cuts from renewable energy,-1
2344,Chile climate pullout prompts tears from young activists sailing Atlantic,-1
2345,Madrid to host UN climate summit after Chile pulls out,-1
2346,Oil giants must cut output by a third to meet climate target – study,-1
2347,RBS boss Alison Rose vows to take 'bold action' on climate crisis,0
2348,The Great Flood by Edward Platt review – a wade through waterlogged Britain,0
2349,"Australian aluminium smelters 'not sustainable’ due to high power costs, Rio Tinto says",-1
2350,"I was Australia’s ambassador for the environment, I know how we can fight climate change",0
2351,Spain offers to host UN climate conference after Chile cancellation,0
2352,Birds are liberation that never ends. But enjoying their company is also to know an inconsolable sadness,0
2353,Coal from six biggest miners in Australia produces more emissions than entire economy,1
2354,"Guardian environment writers: 'With your help, we are tackling humankind's greatest challenge'",0
2355,"Guardian climate pledge: thanks to our readers, we can dare to hope for change",0
2356,Climate emissions from tropical forest damage 'underestimated by a factor of six',-1
2357,Rex Tillerson denies Exxon misled investors over climate crisis,-1
2358,Chilean president cancels Apec and climate summits amid wave of unrest,-1
2359,Is a plastic Christmas tree more sustainable than a real one?,0
2360,All that perfectly good water dumped into the ocean like some sort of enormous NATURE TOILET!,-1
2361,Climate crisis affects how majority will vote in UK election – poll,-1
2362,Victoria police defend actions at Imarc mining protest after activist hospitalised,-1
2363,'The climate doesn't need awards': Greta Thunberg declines environmental prize,0
2364,Butterflywatch: how climate change is clipping UK wings,-1
2365,Food for thought on our carbon footprint,-1
2366,Rising sea levels pose threat to homes of 300m people – study,-1
2367,Global climate emergency: Which issues should we focus on next?,0
2368,Anthony Albanese flags a jobs 'revolution' as new direction for Labor,0
2369,"What hypocrisy, I think guiltily, as I jet off to academic conferences far and wide",1
2370,Coalition quietly appoints expert panel to salvage emissions policy,0
2371,Climate protesters clash with police outside Melbourne mining conference,-1
2372,"Healthy diet means a healthy planet, study shows",1
2373,Global emissions and Labour’s green plans,0
2374,Labor questions Angus Taylor's explanation to parliament over false figures,-1
2375,"'Everybody has something to lose': the exciting, depressing life of a climate writer",-1
2376,"Seven Worlds, One Planet review – breathtaking, moving, harrowing",0
2377,How to talk to kids about the climate crisis,0
2378,Oktoberfest 'produces 10 times as much methane as Boston',-1
2379,"Super-rich fuelling growing demand for private jets, report finds",-1
2380,Letters: the arts are vital for young people,0
2381,Richard Branson: ‘Aviation can be carbon neutral sooner than we realise’,0
2382,Jane Fonda accepts Bafta award during arrest at climate protest,0
2383,Damian Carrington on 10 years as the Guardian's environment editor,0
2384,Scott Morrison's climate pact with the Pacific 'family' exposes the hollowness of his words,-1
2385,"SUVs second biggest cause of emissions rise, figures reveal",-1
2386,Prince Charles calls on City finance to fight climate emergency,0
2387,Why Angus Taylor's statement on the council documents doesn't clear up anything,-1
2388,"Glacial rivers absorb carbon faster than rainforests, scientists find",0
2389,Dirty air is the killer poisoning us all while the government just spouts hot air,-1
2390,The real reason some scientists downplay the risks of climate change,-1
2391,'Sand wars': the battle to replenish Florida’s beaches amid climate crisis,-1
2392,The smart money is on clean energy – but Australia must play to win,-1
2393,Lewis Hamilton brushes off critics and steps up efforts to be more green,0
2394,Climate scientist says Sky News commentators misrepresented his views on drought,-1
2395,Coral cover around popular Great Barrier Reef islands has almost halved,-1
2396,Forget Lucian Freud's nudes – he was a magnificent painter of plants,0
2397,Labor to refer Angus Taylor to police over 'forged' document used to attack Clover Moore,-1
2398,Melbourne's plane trees to be replaced by species resistant to climate change,-1
2399,Country diary: this dragonfly is an alien creature from distant lands,-1
2400,Ardern tells New Zealand farmers to cut carbon emissions or face penalties,1
2401,"City of Sydney offers evidence it did not alter documents, as Angus Taylor denounces 'conspiracy theory'",-1
2402,Naomi Klein on how politics can solve the climate crisis,0
2403,New guidelines force pension funds to reveal shareholder voting records,0
2404,Labour unveils plans for carbon-neutral energy system by 2030s,0
2405,'So they knew': Ocasio-Cortez questions Exxon scientist on climate crisis denial – video,-1
2406,"Weatherwatch: US deluge, European heat and Australian dust storms",-1
2407,"Exxon sowed doubt about climate crisis, House Democrats hear in testimony",-1
2408,"Australia's emissions to start falling thanks to renewables boom, researchers say",0
2409,Amazon rainforest 'close to irreversible tipping point',-1
2410,Where do the 2020 Democratic candidates stand on the key issues?,0
2411,Exxon has misled Americans on climate change for decades. Here’s how to fight back,-1
2412,Climate activists on how they think the crisis should be reported – video,0
2413,Gullah Geechee: distinct US culture risks losing island home to climate crisis,-1
2414,London theatre to ban visitors from bringing single-use plastic bottles,1
2415,Former Tuvalu PM says he was 'stunned' by Scott Morrison's behaviour at Pacific Islands Forum,-1
2416,First 100% electric black cab for 120 years launches in London,0
2417,"Australia’s hopes to expand coal exports in south-east Asia ‘delusional’, experts say",-1
2418,ExxonMobil faces trial over allegations of misleading investors on climate crisis,-1
2419,Melting glaciers reveal five new islands in the Arctic,-1
2420,Lake Chad shrinking? It's a story that masks serious failures of governance,-1
2421,"Australia is the only country using carryover climate credits, officials admit",-1
2422,Electric cars to get green number plates under government plan,0
2423,"Q&A: short-term 'tribal' politics is failing on climate action, John Hewson says",-1
2424,"Ocean acidification can cause mass extinctions, fossils reveal",-1
2425,The Guardian view on Extinction Rebellion: numbers alone won’t create change,-1
2426,Chart topper Jeremy Marou says it's time for him to speak up on climate impacts in Torres Strait,0
2427,Tory boasts on climate action are full of hot air,-1
2428,"Britain now G7's biggest net importer of CO2 emissions per capita, says ONS",-1
2429,"Farming could be absorber of carbon by 2050, says report",0
2430,Sadiq Khan to fight government attempt to water down green policies,1
2431,"2,000 would-be Greta Thunbergs: London summit unites world's environment prodigies",0
2432,Renewable energy to expand by 50% in next five years - report,0
2433,Leading Australian engineers turn their backs on new fossil fuel projects,1
2434,Semi-naked activists protest against National Portrait Gallery's links with BP,-1
2435,UK urges World Bank to channel more money into tackling climate crisis,0
2436,Lungs review – Claire Foy and Matt Smith shine in climate crisis drama,0
2437,Time to recognise that western greed is one of the causes of global hunger,-1
2438,The Extinction Rebels have a noble cause. What they don’t need now is tactical stupidity,0
2439,'Older generations can't understand': XR Youth on being heard,-1
2440,How to explore the world without harming it: Guardian climate pledge 2019,0
2441,Rain by Mary and Bryan Talbot review – climate-crisis graphic novel,0
2442,Where does Australia sit on a global policy scale? – Australian politics live podcast,0
2443,Extinction Rebellion’s right to protest must be respected,0
2444,Energy watchdog accused of stalling electric vehicle rollout,-1
2445,Big oil to be eclipsed by the sun,-1
2446,Why we're rethinking the images we use for our climate journalism,0
2447,The Bangladeshi crab farmers battling climate crisis – and pirates,-1
2448,BHP shareholder vote raises pressure to quit Minerals Council,-1
2449,Queensland claims cabinet confidentiality to block release of climate protest details,-1
2450,Wisconsin launches taskforce to face 'grave threat' of climate crisis,-1
2451,"Climate crisis will not be discussed at G7 next year, says Trump official",-1
2452,The Guardian view on the IMF and World Bank: back a global Green New Deal,0
2453,We are proud of the Conservative record on climate action,0
2454,"Boris Johnson, Scott Morrison: are the Generation X leaders stuffing this up?",0
2455,Extinction Rebellion has built up so much goodwill. It mustn’t throw that away,0
2456,'It has been polarising': tube protest divides Extinction Rebellion,-1
2457,"From foreign news to fashion, how our editors see the climate crisis",0
2458,"Heathrow expansion violates climate rights of children, say lawyers",-1
2459,Kathleen Jamie: 'Nature writing has been colonised by white men',-1
2460,Democrat calls on Google to stop funding climate crisis deniers,-1
2461,Stripped bare: Australia's hidden climate crisis,-1
2462,Australia spends billions planting trees – then wipes out carbon gains by bulldozing them,-1
2463,The bitter fight over Australia's farmers clearing their land – podcast,-1
2464,Extinction Rebellion defies protest ban and targets Google,0
2465,Extinction Rebellion arrests and the effectiveness of active nonviolence,0
2466,Shame on CNN and the New York Times moderators for ignoring the climate crisis,-1
2467,"'It's a crisis, not a change': the six Guardian language changes on climate matters",-1
2468,Australia wasted decades in climate denial – and must break free of the mire of misinformation,-1
2469,Why the climate crisis is the most crucial story we cover in America,0
2470,The Guardian's climate pledge 2019,0
2471,"Today, I aim to get arrested. It is the only real power climate protesters have",-1
2472,Scott Morrison is a master at shifting responsibility. But even God can't help him now,-1
2473,Plantwatch: plan for spaceport raises fears for Scottish peat bog,0
2474,UK plans to accelerate decarbonisation of transport sector,1
2475,'It doesn't have to be scary': veteran protesters on Extinction Rebellion and getting arrested,0
2476,Bank of England boss says global finance is funding 4C temperature rise,-1
2477,'To do nothing is criminal': XR activists on defying the police,-1
2478,Scottish ministers face criticism for £5m Shell tree-planting scheme,-1
2479,"Don't blame meat for the climate crisis, say European livestock farmers",-1
2480,Concerns as EU bank balks at plan to halt fossil fuel investments,0
2481,The climate revolution must be accessible – this fight belongs to disabled people too,0
2482,The only thing as certain as drought in Australia is the stupid call to build new dams,-1
2483,Higher temperatures driving 'alarming' levels of hunger – report,-1
2484,Police ban Extinction Rebellion protests from whole of London,-1
2485,Protecting the planet for future generations,0
2486,How do we rein in the fossil fuel industry? Here are eight ideas,-1
2487,Rise of renewables may see off oil firms decades earlier than they think,0
2488,"Rabbi, 77, arrested at Extinction Rebellion's Bank of England protest – video report",-1
2489,Extinction Rebellion activists arrested at Bank of England protest,-1
2490,"A recession is coming. When it does, we need to demand a Green New Deal",-1
2491,Labor MPs condemn suggestion they adopt Coalition climate change policy,0
2492,Scott Morrison points finger at UN for pursuing 'negative globalism',-1
2493,More travel companies offsetting carbon emissions,0
2494,"Air miles should be axed to deter frequent fliers, advises report",0
2495,Greens' hot air balloon protest deflated by new flight restriction over parliament,-1
2496,Divestment works – and one huge bank can lead the way,-1
2497,"Firms ignoring climate crisis will go bankrupt, says Mark Carney",-1
2498,BA’s early dive into carbon offsetting gives it an edge in the climate PR battle,0
2499,Scandal on all sides as Canada heads for ‘election of discontent’,-1
2500,Labour party pledges to ban sale of non-electric cars by 2030,0
2501,From Kerri-Anne to the masked stinger: how Australia's media covered Extinction Rebellion,-1
2502,"Parliamentarians deserve our wrath for 30 years of inaction, not climate protesters",-1
2503,Climate rebels open new fronts across capital as protests escalate,0
2504,The IMF thinks carbon taxes will stop the climate crisis. That's a terrible idea,-1
2505,New evidence shows how asteroid dust cloud may have sparked new life on Earth 470m years ago,1
2506,"Fossil fuel bosses must change or be voted out, says asset manager",0
2507,Extinction Rebellion: elderly protesters arrested and charged in Tasmania,-1
2508,"'If they don't do it, we will': Greta Thunberg rallies climate strikers for long haul",0
2509,Moderate Liberals urged to break ranks and vote for climate emergency motion,0
2510,"Extinction Rebellion: who are the protesters, and why are they doing it?",0
2511,Labor is stuck between arse-covering and blame-shifting as it tries to grasp why it lost,-1
2512,Ocasio-Cortez tells world's mayors drastic action needed on climate crisis,0
2513,The Guardian view on the polluters: days of reckoning,-1
2514,Extinction Rebellion takes aim at BBC as arrests mount,-1
2515,This must be the climate crisis election,-1
2516,Will a push for plastics turn Appalachia into next ‘Cancer Alley’?,-1
2517,Political polarisation over climate crisis has surged under Trump,-1
2518,Tory MPs five times as likely to vote against climate action,-1
2519,Why it's imperative to hold MPs to account on their climate record,-1
2520,How the Guardian scored each MP's climate record,0
2521,Have you taken part in Extinction Rebellion events?,0
2522,It's OK to be sad – but you can try to do something about it,-1
2523,Inside Copenhagen’s race to be the first carbon-neutral city,1
2524,Extinction Rebellion protesters call on BBC to 'tell climate truth',0
2525,"Citizens' assemblies can fuel real climate action, but also hold danger for councils",0
2526,'Ultimate gift to future generations': plan to laser map all land on Earth,1
2527,A working-class green movement is out there but not getting the credit it deserves,-1
2528,Revealed: Google made large contributions to climate change deniers,-1
2529,The obscure law that explains why Google backs climate deniers,-1
2530,Josh Frydenberg rejects IMF report that Australia will fail to meet Paris target,-1
2531,A fatal crash and the problem of diplomatic immunity,-1
2532,Climate change partly to blame for early bushfire season,-1
2533,Extinction Rebellion protesters in Melbourne have bail conditions revoked,-1
2534,US mayors seek to bypass Trump with direct role at UN climate talks,-1
2535,Where the blame lies for the climate crisis,-1
2536,Activist climbs plane as Extinction Rebellion takes protest to London airport – video,0
2537,"Energy bills will have to rise sharply to avoid climate crisis, says IMF",-1
2538,"In its insatiable pursuit of power, Silicon Valley is fuelling the climate crisis",-1
2539,Prosaic but practical: unsexy ways cities can fight the climate crisis – in pictures,0
2540,Italy proposes to cut prices for food sold without packaging,0
2541,How vested interests tried to turn the world against climate science,-1
2542,Revealed: top UK thinktank spent decades undermining climate science,-1
2543,Two-thirds of bird species in North America could vanish in climate crisis,-1
2544,The climate crisis in 2050: what happens if cities act but nations don't?,-1
2545,"Fires, explosions and toxic releases: Front Range residents fight fracking boom",-1
2546,"Oil firms to pour extra 7m barrels per day into markets, data shows",-1
2547,Fossil fuel firms' social media fightback against climate action,-1
2548,Climate crisis: what the carmakers have to say,-1
2549,"Mining firms worked to kill off climate action in Australia, says ex-PM",-1
2550,Exclusive: carmakers among key opponents of climate action,-1
2551,"Shrinking glaciers: Mont Blanc from the air, 100 years on",-1
2552,Corbyn and Sanders vow to crack down on fossil fuel firms,1
2553,Labor must help Coalition pass legislation even if it disappoints 'purists',0
2554,Minerals Council says it will release a 'climate action plan' next year,0
2555,Josh Frydenberg refuses request for RBA deputy to speak on climate change,-1
2556,Extinction Rebellion: Scott Ludlam has 'absurd' bail conditions dismissed by judge,0
2557,Eating a meal that is good for both you and the planet can be simple – just ask a few questions before you tuck in,1
2558,BA to offset domestic flight emissions from next year,0
2559,Global warning: climate protests around the world – in pictures,0
2560,Boris Johnson's father praises Extinction Rebellion 'crusties' as arrests hit 800,0
2561,Moderate Liberal MPs sign on to crossbench-led climate action group,0
2562,The big polluters’ masterstroke was to blame the climate crisis on you and me,-1
2563,"Greta Thunberg, favourite to win Nobel peace prize, honoured at Standing Rock",0
2564,Elizabeth Warren debuts ambitious plan to tackle environmental racism,-1
2565,‘Inspirational': Alexandria Ocasio-Cortez applauds mayors’ Global Green New Deal,0
2566,"Why we need political action to tackle the oil, coal and gas companies - video explainer",0
2567,Half a century of dither and denial – a climate crisis timeline,-1
2568,Revealed: northern Australia's fossil fuel plans push climate goals beyond reach,-1
2569,Revealed: the 20 firms behind a third of all carbon emissions,-1
2570,What do we know about the top 20 global polluters?,-1
2571,It’s time to rein in the fossil fuel giants before their greed chokes the planet,-1
2572,Queensland to fast-track laws to crack down on climate protesters,-1
2573,Mark Butler condemns Labor frontbencher's plan to adopt Coalition climate policy,0
2574,'Absurd' bail conditions prevent Extinction Rebellion protesters 'going near' other members,0
2575,Fatboy Slim samples Greta Thunberg’s speech to the UN during UK concert – video,0
2576,"Extinction Rebellion risks polarising Australian public on climate, veteran activist says",-1
2577,Corporations told to draw up climate rules or have them imposed,-1
2578,Did the Thames whale come to save us?,0
2579,Jonathan Franzen: online rage is stopping us tackling the climate crisis,-1
2580,"What we eat matters: to change climate crisis, we need to reshape the food system",-1
2581,What are Extinction Rebellion's key demands?,0
2582,Extinction Rebellion activists glue themselves to DfT and Home Office,0
2583,Extinction Rebellion: Johnson calls climate crisis activists 'uncooperative crusties',-1
2584,Angus Taylor won't say what PM's 'negative globalism' comments mean for climate talks,-1
2585,"'The arrests make a point,' say Extinction Rebellion protesters in Australia – video",0
2586,How extreme sea level events are going to increase in Australia,-1
2587,Extinction Rebellion takes New York streets in climate change protest – in pictures,0
2588,Extinction Rebellion protesters pour fake blood over New York's capitalist bull,0
2589,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change",0
2590,Big tobacco is still sponsoring the arts,-1
2591,"BBC's Seven Worlds, One Planet shines spotlight on climate crisis",0
2592,Extinction Rebellion: the arrestables – a photo essay,0
2593,'We have the right to rebel': Extinction Rebellion begin Westminster shutdown – video,0
2594,Climate change protests: four teenage girls among 30 arrested in Sydney,-1
2595,UK universities in landmark deal to buy energy direct from windfarms,1
2596,Extinction Rebellion has won the first battle – now it must win the war,1
2597,It takes 21 litres of water to produce a small chocolate bar. How water-wise is your diet?,-1
2598,Extinction Rebellion: fresh protests to 'shut down' Westminster,0
2599,How Extinction Rebellion put the world on red alert,0
2600,We Are the Weather: Saving the Planet Begins at Breakfast by Jonathan Safran Foer review – a life-changing book,0
2601,The five: Donald Trump’s attacks on science,-1
2602,Centennial Coal massively increased emissions from two mines with no penalty,-1
2603,Water resources minister 'totally' accepts drought linked to climate change,-1
2604,‘Incredibly worrying’: legal fight looms around Australia over clampdown on protest,-1
2605,Jonathan Safran Foer: I’ve got no beef with his plan to save the planet,-1
2606,It’s not just Greta Thunberg: why are we ignoring the developing world’s inspiring activists?,-1
2607,Powering ahead: six new ways to charge an electric car,0
2608,Iowa teens delighted as Greta Thunberg leads unexpected climate strike,0
2609,Why the world needs an IMF for the climate crisis,0
2610,Jonathan Franzen’s right: you need to pick your battles,0
2611,Green party calls for breakup of Home Office after Windrush scandal,0
2612,Does Extinction Rebellion have a race problem?,-1
2613,Greater horseshoe bats living in Kent after absence of 115 years,-1
2614,Life stories: books about a planet in peril,-1
2615,Reserve Bank warns climate change posing increasing risk to financial stability,-1
2616,"As the climate collapses, we can either stand together – or perish alone",-1
2617,Prize-winning photos of peace – in pictures,0
2618,Shocked scientists find 400km of dead and damaged mangroves in Gulf of Carpentaria,-1
2619,Specialist police assigned to Extinction Rebellion rallies,-1
2620,Activists set sail across the Atlantic to Chile to demand curbs on flying,-1
2621,The climate protest movement must not alienate Britain’s working classes,-1
2622,French citizens' panel to advise on climate crisis strategies,0
2623,Scientists hope to breed sheep that emit less greenhouse gases,0
2624,Royal Shakespeare Company to end BP sponsorship deal,1
2625,"From Qatar to Vietnam, global heating is making the workplace deadly for millions",-1
2626,AustralianSuper tells Minerals Council its climate policy is 'not strong enough',-1
2627,Wuthering depths: the Brontë country graphic novel about floods and fracking,-1
2628,'Things are getting unstable': global heating and the rise of rockfalls in Swiss Alps,-1
2629,Andrzej Krauze on Greta Thunberg's battle to save the planet - cartoon,0
2630,Attack of the clones: Australia's reign by older white men is an offence on us all,-1
2631,Beached Az returns 10 years later – more political and weirder than ever,-1
2632,NSW considers laws to stop courts and planners blocking coalmines on climate grounds,0
2633,Essential poll: 70% of Australians think Morrison was wrong to snub UN climate summit,-1
2634,Hitchhiker’s guide to fixing global heating,0
2635,"Strong, smart teen girls have had enough. No wonder men like Trump are rattled",0
2636,Australia’s vast carbon sink releasing millions of tonnes of CO2 back into atmosphere,-1
2637,The Trump administration is sidelining science - and it puts us in danger,-1
2638,A successful climate plan must also tackle the housing crisis,0
2639,Greta Thunberg’s defiance upsets the patriarchy – and it’s wonderful,1
2640,Bad ancestors: does the climate crisis violate the rights of those yet to be born?,-1
2641,I’ve had my ears pierced – is this what rebellion looks like when you’re 30?,0
2642,Giant iceberg breaks off east Antarctica,0
2643,"Labor learned ‘all the wrong lessons’ from election defeat, Richard Di Natale says",-1
2644,Australian petition backing declaration of climate emergency hits record – but will it work?,-1
2645,‘Time is running out’: Extinction Rebellion activists on why they risked arrest,-1
2646,Cuban hitchhiking scheme is worth picking up,0
2647,Stella McCartney's climate credentials bang on trend in Paris,0
2648,Greta Thunberg’s enemies are right to be scared. Her new political allies should be too,0
2649,Australia’s leaders are sitting on the sidelines. It’s up to the people to take a stand,-1
2650,Letters: softly-softly won’t save the planet,-1
2651,Rising voices: young people fight for climate action – video,0
2652,'It's heartbreaking': a coastal community watches its beach wash away,-1
2653,Sustainability expert Michael Mobbs: I’m leaving the city to prep for the apocalypse,-1
2654,‘You broke our glacier’: the Mont Blanc resort on the climate frontline,-1
2655,Jonathan Safran Foer: why we must cut out meat and dairy before dinner to save the planet,0
2656,Tories focus on animal welfare over climate crisis in green agenda,0
2657,Lily Cole calls on UK banks to take climate crisis more seriously,0
2658,UK ‘needs billions a year’ to meet 2050 climate targets,-1
2659,Greta Thunberg: the speeches that helped spark a climate movement – video,0
2660, 'We've become too loud for people to handle': Greta Thunberg to Montreal climate strikers – video,-1
2661,Greta Thunberg meets Justin Trudeau amid climate strikes: 'He is not doing enough',-1
2662,I'm a climate warrior. Here's why I paddled and dragged my kayak through three continents,0
2663,When Donald met Scott: a reporter's view of Trump and his White House wonderland,-1
2664,Climate crisis: 6 million people join latest wave of global protests,1
2665,"Rewilding, tree-planting and the cultural heritage of the uplands",1
2666,"Voters too busy with supper, or is that tea?",0
2667,Brussels commuters urged to hitchhike to work to cut congestion,-1
2668,The second wave of worldwide climate protests – in pictures,0
2669,'There are a million things governments can do': readers' global climate strike photos,0
2670,Fresh wave of climate strikes takes place around the world,0
2671,I didn't ask him to write a book: Scott Morrison defends drought envoy Barnaby Joyce,-1
2672,"THE GRETA THUNBERG PROBLEM, so many men freaking out about the tiny Swedish climate demon",0
2673,Italian minister urges pupils to skip class for global climate strike,1
2674,'Nothing else matters': school climate strikes sweep New Zealand,1
2675,How the Herald Sun turned on its own after the George Pell scoop,-1
2676,Lib Dem policy to favour the infrequent flyer,0
2677,Swedish newspaper stops taking adverts from fossil fuel firms,1
2678,"Science on climate crisis is undeniable, Prince Harry says",0
2679,Greta Thunberg: teenager on a global mission to ‘make a difference’,0
2680,Fight the power: why climate activists are suing Europe’s biggest coal plant,0
2681,Fact check: Scott Morrison's UN speech about Australia's environmental achievements – video,-1
2682,How does Scott Morrison's climate declaration at the United Nations stack up?,-1
2683,Indigenous representative joins UN climate summit: 'They need us',0
2684,Communities coping with climate change – in pictures,0
2685,'CO2 is plant food': Australian group signs international declaration denying climate science,-1
2686,Albanese says Scott Morrison has a habit of being 'loose with the truth',-1
2687,Royal Shakespeare Company threatened with boycott over BP sponsor,-1
2688,Scott Morrison spurns criticism of Australia's record on climate change during UN speech – video,-1
2689,Scott Morrison says Australia's record on climate change misrepresented by media,-1
2690,Greta Thunberg's 495-word UN speech points us to a future of hope – or despair,-1
2691,We must act now to protect our threatened oceans,1
2692,Merkel promises €500m to revitalise German forests,1
2693,"‘I’m not getting much Take a Break’: Extinction Rebellion’s newspaper, reviewed",0
2694,"Mont Blanc glacier in danger of collapse, experts warn",-1
2695,Greta Thunberg wins 'alternative Nobel' for environmental work,0
2696,Rio Tinto strikes deal with big Chinese customer to find ways to cut emissions,1
2697,"Political highlight of the week? Actually, it was Labour's carbon game-changer",1
2698,Extreme sea level events ‘will hit once a year by 2050’,-1
2699,Generation Greta: the 27 September edition of Guardian Weekly,0
2700,Environmental photographer of the year 2019 winners – in pictures,0
2701,"1% of English residents take one-fifth of overseas flights, survey shows",-1
2702,Greta Thunberg showed the world what it means to lead,0
2703,Lambasting China over its emissions might impress the US but it could be costly for Australia,0
2704,Rewilding will make Britain a rainforest nation again,1
2705,We are talking about 'drought-proofing' again – they are simplistic solutions that will destroy Australia,-1
2706,"Ardern was supposed to be the anti-Trump, but she failed to speak truth to power",-1
2707,Morrison responds to Greta Thunberg by warning children against 'needless' climate anxiety,-1
2708,The Guardian view on the climate youth movement: we have been warned,0
2709,"Australian government seen globally as climate 'denialist', UN summit observers say",-1
2710,Fox News apologises to Greta Thunberg for pundit's 'disgraceful' remark,-1
2711,Pacific islands seek $500m to make ocean's shipping zero carbon,0
2712,Labour unveils £83bn state windfarms plan before key climate vote,1
2713,Labour's climate policies: what are they and what do they mean?,0
2714,Frequent flyers could face extra tax under plans to cut emissions,-1
2715,Australia has dodged global attention on fossil fuels because of assiduous diplomatic efforts,-1
2716,Scott Morrison ducks questions on Australia's emissions strategy for 2050,-1
2717,David Attenborough attacks Australian PM on climate record and support for coal,0
2718,Most of world's biggest firms 'unlikely' to meet Paris climate targets,-1
2719,Greta Thunberg stares down Trump as two cross paths at UN,0
2720,Greta Thunberg condemns world leaders in emotional speech at UN,-1
2721,Trump drops by climate summit – then hurries off to talk faith and freedom,-1
2722,This election will transform Britain – its impact will last decades,0
