ID,TITLE,LABEL
743,Trump environment nominee struggles to answer basic climate questions – video,-1
744,Emissions trading and refrigerated truck engines under scrutiny,-1
745,US switches focus of its Bonn event from clean energy to fossil fuels,0
746,"Study climate change: ‘Without the master’s, I wouldn't be where I am now’",-1
747,Viking fishing on the river Lune - in pictures,-1
748,"Donald Trump cannot halt US climate progress, former Obama adviser says",-1
749,Can direct democracy offer a third way to meet the climate challenge?,-1
750,New Zealand's winter shorter by a month over 100 years,-1
751,Fiji told it must spend billions to adapt to climate change,-1
752,"One nation, two tribes: opposing visions of US climate role on show in Bonn",1
753,America City by Chris Beckett review – dark vision of our future,-1
754,Michael Bloomberg’s ‘war on coal’ goes global with $50m fund,1
755,Don’t be complacent: climate change will ravage rich and poor alike,0
756,The climate has changed before. But this is different – look at the archeological record,-1
757,Coal-fired plant shifted $1bn offshore while pocketing $117m from Australian taxpayers,0
758,Politicians and activists gather for COP23 Bonn climate talks - in pictures,0
759,The seven megatrends that could beat global warming: 'There is reason for hope',-1
760,Syria signs Paris climate agreement and leaves US isolated,1
761,Big meat and big dairy's climate emissions put Exxon Mobil to shame,-1
762,Church of England should lead on climate change by divesting from ExxonMobil,-1
763,Bishops urge Church of England to divest from ExxonMobil over climate change,-1
764,Natural gas emissions will blow Europe's carbon budget at current levels,-1
765,"Bonn climate talks will aim to meet goals laid out in Paris, says UN",-1
766,2017 set to be one of top three hottest years on record,-1
767,We have every reason to fear Trump’s pick to head Nasa,-1
768,How India’s battle with climate change could determine all of our fates,-1
769,Bonn climate talks must go further than Paris pledges to succeed,0
770,Joining in the fungi: black truffle grown in UK for first time,0
771,"Fracking protester warns: 'Yorkshire's gorgeous, but that can be taken away’",0
772,The COP23 climate change summit in Bonn and why it matters,0
773,Republicans accused of obstructing satellite research into climate change,0
774,Is it too late to save the world? Jonathan Franzen on one year of Trump's America,-1
775,"US report finds climate change 90% manmade, contradicting Trump officials",-1
776,What do Jellyfish teach us about climate change?,-1
777,From Miami to Shanghai: 3C of warming will leave world cities below sea level,-1
778,Lincolnshire's coast and farms will sink with 3C of warming,-1
779,The three-degree world: the cities that will be drowned by global warming,-1
780,More coral bleaching feared for Great Barrier Reef in coming months,-1
781,Have psychologists found a better way to persuade people to save the planet?,-1
782,Climate change 'will create world's biggest refugee crisis',-1
783,"Huge private sector investment puts Paris climate target in reach, says report",-1
784,We need new fairy stories and folk tales to guide us out of today’s dark woods,1
785,Fossil fuel companies undermining Paris agreement negotiations – report,0
786,Charities fight Coalition's attempt to limit advocacy,-1
787,Pacific Islanders call for Australia not to fund Adani coalmine,-1
788,UN warns of 'unacceptable' greenhouse gas emissions gap,-1
789,Climate change isn’t just hurting the planet – it’s a public health emergency,-1
790,New Zealand considers creating climate change refugee visas,-1
791,"Climate change already bringing disease, air pollution and heatwaves",-1
792,Global atmospheric CO2 levels hit record high,-1
793,New data gives hope for meeting the Paris climate targets,0
794,"Hurricane Sandy, five years later: 'No one was ready for what happened after'",-1
795,US winter has shrunk by more than one month in 100 years,-1
796,"Sea levels to rise 1.3m unless coal power ends by 2050, report says",-1
797,"Electric cars emit 50% less greenhouse gas than diesel, study finds",-1
798,"Big companies' climate change targets are 'unambitious', say analysts",-1
799,What does a sexist Google engineer teach us about women in science?,-1
800,"'We will be toasted, roasted and grilled': IMF chief sounds climate change warning",-1
801,Australia-New Zealand divisions exposed as Ardern takes tougher stance,-1
802,Global wine production predicted to slump to 50-year low,-1
803,BBC apologises over interview with climate denier Lord Lawson,-1
804,"Food ruined by drought could feed more than 80m a day, says World Bank",-1
805,Di Natale tells Acoss conference unions should be politically independent,0
806,"Nicaragua to join Paris climate accord, leaving US and Syria isolated",0
807,EPA kept scientists from speaking about climate change at Rhode Island event,-1
808,Who will protect the workers cleaning up Houston?,-1
809,"Ocean acidification is deadly threat to marine life, finds eight-year study",-1
810,"Americans want a tax on carbon pollution, but how to get one?",1
811,Waiting for the tide to turn: Kiribati's fight for survival,-1
812,Call for vehicle testing overhaul as Australia's emissions fight moves to roads,-1
813,"At least for once, don't let politicking kill off a workable energy policy",-1
814,UK may consider electric vehicle subsidy to increase cycling,0
815,Tell your pollution story – in pictures,0
816,Weatherwatch: Ophelia's arrival hints at a new vulnerability for Europe,-1
817,Tony Abbott needs to go back to Bible class if he quotes it on climate change,-1
818,Is climate change Hollywood's new supervillain?,0
819,CliFi – A new way to talk about climate change,0
820,Wildlife Photographer of the Year 2017 – the winners,0
821,Regreening the planet could cut as much carbon as halting oil use – report,0
822,Coalition balks on Finkel target but will unveil energy and emissions policy,0
823,Are flatulent shellfish really contributing to climate change?,-1
824,The war on coal is over. Coal lost.,1
825,"The world is going slow on coal, but misinformation is distorting the facts",-1
826,"Corbyn has a Washington ally on taxing the rich. But no, it’s not Trump",-1
827,Why Tony Abbott’s climate snow job mistakes Australia for Europe,-1
828,"Geoengineering is not a quick fix for climate change, experts warn Trump",-1
829,Failure to act now on energy policy will only trigger Groundhog Day,-1
830,"Penguin disaster as only two chicks survive from colony of 40,000",-1
831,Australia lagging on electric cars and tax breaks needed to drive demand – report,-1
832,Draughty homes targeted in UK climate change masterplan,-1
833,UK climate change masterplan – the grownups have finally won,0
834,Oxford aims for world’s first zero emissions zone with petrol car ban,0
835,"Tony Abbott needs to explain U-turn on climate change, Julie Bishop says",0
836,"Finding Nemo? We may be losing him, says climate study",-1
837,"Fossil fuels win billions in public money after Paris climate deal, angry campaigners claim",-1
838,A shift to clean energy will come but politics remain vile until the next election,-1
839,"Despite Trump, American companies are still investing in renewable energy",1
840,"World will need 'carbon sucking' technology by 2030s, scientists warn",0
841,'Climate change is real': energy minister hits out at Tony Abbott,-1
842,IMF tells rich nations that greater urgency needed on climate change,-1
843,Fightback begins over Trump's 'illegal and irresponsible' clean power repeal,-1
844,"Tony Abbott dares us to reject evidence on climate, but reveals a coward",-1
845,Tony de Brum obituary,-1
846,"Tony Abbott's climate change speech 'loopy', says Labor",0
847,Into the ice: humans get closer to nature – in pictures,1
848,Tony Abbott's climate frolic is strange and sad – and all about politics,-1
849,Scientists hope damage to Larsen C ice shelf will reveal ecosystems,0
850,Tony Abbott says climate change is 'probably doing good',-1
851,'The war on coal is over': EPA boss to roll back Obama's clean power rules,-1
852,Trump’s plan to bail out failing fossil fuels with taxpayer subsidies is perverse,-1
853,Beautiful light projections on the Tasman Glacier highlight impact of climate change – video ,-1
854,Should we be having fewer children for the sake of the planet?,0
855,Want to avert the apocalypse? Take lessons from Costa Rica,0
856,We need to talk about … Population and climate change,0
857,The Guardian view on Tory splits: doctrinal differences,0
858,Inconvenient facts about livestock farming,1
859,Climate change in the Caribbean – learning lessons from Irma and Maria,-1
860,"Protect indigenous people to help fight climate change, says UN rapporteur",0
861,Queensland tree clearing wipes out federal emissions gains,-1
862,Butterflywatch: could be worse – verdict for the 2017 season,-1
863,Carbon emissions from warming soils could trigger disastrous feedback loop,-1
864,"For the love of Queensland, this land clearing has got to stop",0
865,'Supreme wake-up call': Prince Charles urges action on ocean pollution,-1
866,"'Alarming' rise in Queensland tree clearing as 400,000 hectares stripped",-1
867,Court orders Trump administration reinstate Obama emissions rule,-1
868,Sweltering September smashes Australia's temperature records,-1
869,"Australia's politics only barrier to clean energy system, report finds",-1
870,A lack of action on climate change is putting people's lives at risk,-1
871,China’s emissions trading scheme puts Australian companies on notice,-1
872,"Australian cities to have 50C summer days by 2040, study says",-1
873,Catholic church to make record divestment from fossil fuels,0
874,Why the 97% climate consensus is important,0
875,John Akomfrah: ‘Progress can cause profound suffering’,0
876,Delving deeper into the BBC’s idea of impartiality,0
877,Methane emissions from cattle are 11% higher than estimated,-1
878,Companies' ‘zero deforestation’ pledges: everything you need to know,-1
879,Spacewatch: twin research satellites head for burn-out,0
880,"A new shock doctrine: in a world of crisis, morality can still win",0
881,Alarm as study reveals world’s tropical forests are huge carbon emission source,-1
882,Climate and energy are becoming focal points in state political races,-1
883,"Do more to help poor nations cope with climate change, IMF tells rich countries",-1
884,"European countries spend billions a year on fossil fuel subsidies, survey shows",-1
885,"Global carbon emissions stood still in 2016, offering climate hope",1
886,Could techno-fixes and gene therapies really save the world’s coral?,0
887,Kristi McCluer's best photograph: playing golf while America burns,1
888,EasyJet says it could be flying electric planes within a decade,-1
889,Right-wing media could not be more wrong about the 1.5°C carbon budget paper,-1
890,"Climate change made Lucifer heatwave far more likely, scientists find",-1
891,David Suzuki: Australia's 'sickening' threat to marine reserves undermines global protection,-1
892,"I'm part of the world's oldest living culture, but could I kill a zombie with a boomerang?",-1
893,Wind power is now cheaper than nuclear – the energy revolution is happening,1
894,"Antarctic sea ice levels hit record low, but experts are not sure why",-1
895,The Mail's censure shows which media outlets are biased on climate change,-1
896,Climate experts criticise Scotland's greenhouse emissions cuts strategy,0
897,What would an entirely flood-proof city look like?,0
898,Red admiral thrives in butterfly count while whites show decline,-1
899,"Quitting coal: a health benefit equivalent to quitting tobacco, alcohol and fast-food",0
900,Portuguese children to crowdfund European climate change case,0
901,"Australia failing to meet Paris targets and more renewables needed, report says",-1
902,Unpalatable truths about laboratory-grown food,-1
903,A four-step plan to keep Labour’s revolution rolling,0
904,Why India's farmers want to conserve indigenous heirloom rice,1
905,How did that get there? Plastic chunks on Arctic ice show how far pollution has spread,-1
906,"Dave Eggers: 'As the hurricane bore down, Trump tweeted his excitement'",-1
907,'Everything is gone': Americans return to their flooded homes,-1
908,The country is paying for the Coalition's 'adhockery' on energy policy,-1
909,Long-lost Congo notebooks may shed light on how trees react to climate change,0
910,Climate deniers want to protect the status quo that made them rich,-1
911,Climate optimism has been a disaster. We need a new language – desperately,-1
912,An insurgent force for good – that’s our vision for the Green party,0
913,When media sceptics misrepresent our climate research we must speak out,0
914,Commonwealth Bank shareholders drop suit over nondisclosure of climate risks,0
915,Bureau of Meteorology attacks pushed by 'fever swamp' of climate denial,0
916,Former weather bureau chief says agency debilitated by climate deniers' attacks,-1
917,Theresa May speaks out against Trump climate change stance at UN,1
918,How do animals and birds manage in hurricanes?,1
919,Melting Arctic ice cap falls to well below average,0
920,It takes just 4 years to detect human warming of the oceans,-1
921,"A clean energy target is not 'unconscionable', Tony Abbott. Wrecking climate policy is",-1
922,Ships' fumes a trigger for more lightning strikes,-1
923,Who’s the world’s leading eco-vandal? It’s Angela Merkel,-1
924,Our hurricane-hit islands deserve aid. The rules that block it are wrong,-1
925,BHP agrees to rethink its links to Minerals Council of Australia,-1
926,"The Guardian Essential Report, 19 September results",0
927,How prepared are we to have our say on marriage equality if a fine or cake stall isn't involved?,0
928,Q&A: panellists spar over coal as energy debate dominates,0
929,"Australia's record-breaking winter beats average highs by 2C, Climate Council says",-1
930,Marriage equality support falls but yes vote still leads – Guardian Essential poll,-1
931,Trump adviser tells UN the US is not looking to stay in Paris climate deal,-1
932,"Ambitious 1.5C Paris climate target is still possible, new analysis shows",1
933,Aid alone won't stop refugees fleeing to Europe's shores,-1
934,We need to make democracy work in the fight to save the planet,0
935,Scientific models saved lives from Harvey and Irma. They can from climate change too,0
936,Scotland’s Sphinx snow patch is in its throes – in pictures,0
937,Top Trump officials signal US could stay in Paris climate agreement,0
938,Press regulator censures Mail on Sunday for global warming claims,-1
939,Letters: foxhounds will always kill foxes when hunts allow them,-1
940,White House denies US is planning to remain in Paris climate accord,0
941,"Nuclear power plants may not keep Britain's lights on, say Lib Dems",0
942,The Florida Keys are the canaries in the climate-change coalmine,-1
943,'Alarm bells we cannot ignore': world hunger rising for first time this century,-1
944,"Half of Canada's monitored wildlife is in decline, major study finds",-1
945,The idea that climate scientists are in it for the cash has deep ideological roots,-1
946,Sound and fury signifies a lot – that's what the week in #auspol tells us,0
947,"From Africa to the US to Haiti, climate change is a race issue",-1
948,The entrepreneurs turning carbon dioxide into fuels,1
949,Clade by James Bradley review – the apocalypse is happening,-1
950,Out of the Wreckage by George Monbiot review – the thrill and danger of a new left politics,-1
951,"Asia's glaciers to shrink by a third by 2100, threatening water supply of millions",-1
952,The Coalition attacks environmental groups with advice straight from the mining lobby,-1
953,Trump promised to hire the best people. He keeps hiring the worst. Nasa is next,-1
954,Barnaby Joyce pulls back from repeating claim AGL is 'shorting' market,-1
955,Hurricanes wreak the havoc of climate change – but is a green energy solution in sight?,-1
956,The Guardian view on exploring Saturn: an inspiring distraction,0
957,Floridians battered by Irma maintain climate change is no 'big deal',-1
958,Escape from Hurricane Irma was not an option for most of us in the Caribbean,-1
959,Stop talking right now about the threat of climate change. It’s here; it’s happening,-1
960,China to ban production of petrol and diesel cars 'in the near future',0
961,Hostage to myopic self-interest: climate science is watered down under political scrutiny,-1
962,The Guardian view on climate change: see you in court,0
963,Keep peat – and our plants – safely in the ground,0
964,Irma and Harvey lay the costs of climate change denial at Trump’s door,-1
965,This is how your world could end,-1
966,One of world's largest marine parks created off coast of Easter Island,0
967,How hurricanes and sea-level rise threaten Trump's Florida resorts,-1
968,Cuba lashed by category five winds as storm heads to US – as it happened,-1
969,"Typhoons, cyclones and hurricanes: how these weather systems form",-1
970,Is it time for the arts to start saying no to oil money?,0
971,Artist donates part of BP prize money to Greenpeace in oil sponsorship protest,1
972,"Study: mild floods are declining, but intense floods are on the rise",0
973,Parasites are nature’s great givers. Protecting them must be on our tick-list,0
974,Somaliland's women show kindness and leadership in the face of a humanitarian crisis,-1
975,Record drop in electricity emissions cancelled out by rises in other sectors,0
976,Tori Amos: 'Menopause is the hardest teacher I've met. Harder than fame',-1
977,Big Oil must pay for climate change. Now we can calculate how much,0
978,The unprecedented drought that's crippling Montana and North Dakota,-1
979,Use your power wisely: advice to university leaders from the experts,0
980,Twin megastorms have scientists fearing this may be the new normal,0
981,Southern Gas Corridor is the missing piece of Azerbaijani Laundromat puzzle,-1
982,"Climate change could wipe out a third of parasite species, study finds",-1
983,"Faced with nuclear annihilation, what would you do? My father stockpiled death pills",-1
984,Mars counters Trump's climate stance with $1bn sustainability plan,0
985,Just how heavy could rain become in the warming world?,-1
986,"CSIRO a paid-up member of Minerals Council, which fights climate change action",1
987,Warming planet is hazard to fish through increased salinity and algal blooms,-1
988,Denying Hurricane Harvey’s climate links only worsens future suffering,-1
989,"Australia's east and south faces bad bushfire season after warm, dry winter",-1
990,Floods in drought season: is this the future for parts of India?,-1
991,'Daring to Doubt': Tony Abbott to address London climate sceptic group,-1
992,Hurricane Harvey is a billion-dollar disaster – America's 10th in 2017,-1
993,Insurance industry prices warming into Hurricane Harvey cost,-1
994,Global warming doubles growth rates of Antarctic seabed's marine fauna – study,-1
995,The Trump administration wants to bail out failed contrarian climate scientists,-1
996,"Coalition watering down Finkel review climate ambitions, leaked document reveals",-1
997,"Volcanic eruptions triggered global warming 56m years ago, study reveals",0
998,Why more coverage of floods in Texas than in South Asia?,-1
999,"States powering ahead on climate targets despite federal inaction, report shows",-1
1000,Conservative groups shrug off link between tropical storm Harvey and climate change,-1
1001,"Tourists doubting value of trip to Great Barrier Reef, dive operator tells inquiry",-1
1002,Is tropical storm Harvey linked to climate change?,-1
1003,Ben Jennings on Donald Trump and tropical storm Harvey – cartoon,0
1004,How climate change could turn US real estate prices upside down,-1
1005,"If Donald Trump won't tackle climate change, then Chicago will",-1
1006,Why are the crucial questions about Hurricane Harvey not being asked?,-1
1007,Electricity demand in southern Europe to soar with air con – scientists,-1
1008,Climate change will likely wreck their livelihoods – but they still don't buy the science,-1
1009,It's a fact: climate change made Hurricane Harvey more deadly,-1
1010,Study: Katharine Hayhoe is successfully convincing doubtful evangelicals about climate change,-1
1011,How climate change is a 'death sentence' in Afghanistan's highlands,-1
1012,Snow-go: why Ben Nevis is frost-free for the first time in 11 years,-1
1013,How to offset Trump's climate science ignorance – plant 10bn trees,-1
1014,Why the IPA's claim global warming is natural is 'junk science',-1
1015,UK 'can halve oil imports by banning new petrol and diesel cars in 2030',0
1016,Australian firm unveils plan to convert carbon emissions into 'green' concrete,0
1017,Coal in decline: Adani in question and Australia out of step,0
1018,David Attenborough sees 'signs of hope' for the environment,1
1019,Russian tanker sails through Arctic without icebreaker for first time,-1
1020,New study finds that climate change costs will hit Trump country hardest,-1
1021,Nickel mining: the hidden environmental cost of electric cars,-1
1022,"Exxon deliberately misled public on climate science, say researchers",-1
1023,Science envoy resigns over Trump – with a letter spelling out 'impeach',0
1024,Another US agency deletes references to climate change on government website,0
1025,Coal in decline: an energy industry on life support,0
1026,Harvard scientists took Exxon’s challenge; found it using the tobacco playbook,-1
1027,"Tony de Brum, champion of Paris climate agreement, dies aged 72",-1
1028,"The Adani coalmine will hasten a climate catastrophe. As faith leaders, we must act",-1
1029,Are old cars really worse polluters than new ones?,-1
1030,Jay Weatherill renews warning Labor states could go it alone on energy policy,0
1031,Stop treating science denial like a disease,-1
1032,An Inconvenient Sequel: Truth to Power review – another climate change lesson from Al Gore,0
1033,The eco guide to Electric Vehicle hype,0
1034,Silver linings: the climate scientist who records cloud behaviour,0
1035,We saved the whale. The same vision can save the planet,0
1036,Kuwait's inferno: how will the world's hottest city survive climate change?,-1
1037,Climate change a risk to survival of long-lived Norway spruce,-1
1038,I’ve seen how perilous life in Sierra Leone can be. We cannot ignore this disaster,-1
1039,Weather bureau says Australia set for a dry spring with above average temperatures,-1
1040,An Inconvenient Sequel review – Trump looms over Al Gore's urgent climate-change doc,-1
1041,Why Adani's planned Carmichael coalmine matters to Australia – and the world,-1
1042,Wildfires across southern Europe amid scorching heatwave – in pictures,-1
1043,Is the world really better than ever? – podcast,0
1044,Yale Climate Connections: America's beacon of climate science awareness,-1
1045,If you care about identity politics your priority has to be saving the planet,0
1046,Radical millennials are a climate force to be reckoned with,0
1047,The eco guide to optimism,0
1048,Scientists discover 91 volcanoes below Antarctic ice sheet,0
1049,Trump is the past. Clean energy is the future for America and the planet,0
1050,Al Gore: Trump has failed to knock Paris climate deal off course,-1
1051,Where global warming gets real: inside Nasa’s mission to the north pole – podcast,-1
1052,The BBC needs to accept that Nigel Lawson doesn’t exist,-1
1053,"The year Trump was elected was so hot, it was one-in-a-million",-1
1054,Trump won't stop Americans hitting the Paris climate targets. Here's how we do it,-1
1055,"New CBA case a warning: Step up on climate change, or we’ll see you in court",-1
1056,"Australia faces potentially disastrous consequences of climate change, inquiry told",-1
1057,Norway's push for Arctic oil and gas threatens Paris climate goals – study,-1
1058,Alaskan towns at risk from rising seas sound alarm as Trump pulls federal help,-1
1059,The right language to protect the natural world,0
1060,‘Indigenous peoples are the best guardians of world's biodiversity’,1
1061,Glencore's Wandoan coalmine wins approval from Queensland government,0
1062,Paris climate deal: US tells diplomats to dodge foreign officials' questions,0
1063,The Trump administration's solution to climate change: ban the term,-1
1064,Commonwealth Bank shareholders sue over 'inadequate' disclosure of climate change risks,0
1065,Canary Island tourists warned to avoid toxic 'sea sawdust' algae,-1
1066,"US federal department is censoring use of term 'climate change', emails reveal",-1
1067,Fossil fuel subsidies are a staggering $5 tn per year,0
1068,Diesel has to die – there is no reverse gear on this,0
1069,Tibet's fragile ecosystem is in danger. China must change its flawed environmental policy,-1
1070,Extreme weather deaths in Europe 'could increase 50-fold by next century',-1
1071,Melting glaciers in Swiss Alps could reveal hundreds of mummified corpses,-1
1072,Extreme heat warnings issued in Europe as temperatures pass 40C,-1
1073,London should lead in showing electric cars will not tackle air pollution,0
1074,"Electric cars are not the answer to air pollution, says top UK adviser",-1
1076,Sam Clovis: Trump's pick for top science job called progressives 'race traitors',-1
1077,Climate change to cause humid heatwaves that will kill even healthy people,-1
1078,"Australia's shortage of climate scientists puts country at serious risk, report find",-1
1079,'Incredible': night herons breed for first time in UK,1
1080,What happened next to the giant Larsen C iceberg?,-1
1081,Underground magma triggered Earth’s worst mass extinction with greenhouse gases,-1
1082,We'll never tackle climate change if academics keep the focus on consensus,-1
1083,"Suicides of nearly 60,000 Indian farmers linked to climate change, study claims",-1
1084,The unborn children that could help save the planet,-1
1085,"Planet has just 5% chance of reaching Paris climate goal, study says",-1
1086,2017 is so far the second-hottest year on record thanks to global warming,-1
1087,Energy price rises due to policy uncertainty hurt poor most – report,-1
1088,"As the UK plans to phase out petrol cars, is Australia being left behind?",0
1089,Al Gore: 'The rich have subverted all reason',-1
1090,Wildfires in Provence: locals blame climate change and arson,-1
1091,Ultimate bogs: how saving peatlands could help save the planet,0
1092,Laurie Penny: ‘Women shouldn’t apologise for the pitter-patter of tiny carbon footprints’,-1
1093,"Climate change drawing squid, anchovies and tuna into UK waters",-1
1094,Switching to electric vehicles may not be so simple,-1
1095,England and Wales record warmest winter since 1910,-1
1096,A profile of award-winning climate scientist Kevin Trenberth,0
1097,Queensland to build one of the world's longest electric vehicle highways,0
1098,'It's the future of motor travel': readers on driving electric vehicles,0
1099,Government's air quality plan branded inadequate by city leaders,0
1100,Electric cars: everything you need to know,0
1101,Tell us what it is like to drive an electric car or van where you live,0
1102,"Climate change threatens ‘Himalayan Viagra’ fungus, and a way of life",0
1103,Trump pulled out the oil industry playbook and players for Paris,0
1104,Ireland's staggering hypocrisy on climate change,-1
1105,Call for action to protect Scotland's endangered capercaillie birds,0
1106,Bill Nye: 'You can shoot the messenger but climate is still changing',-1
1107,"The Guardian Essential Report, 25 July results",0
1108,Extreme El Niño events more frequent even if warming limited to 1.5C – report,-1
1109,Romans threatened with water rationing as Italy's heatwave drags on,-1
1110,Study: our Paris carbon budget may be 40% smaller than thought,-1
1111,"UK should increasingly expect record winter rains, says Met Office",-1
1112,How climate change scepticism turned into something more dangerous – podcast,-1
1113,Bernie Sanders and Al Gore on solving the climate crisis,0
1114,"Enjoy cod’s revival, but the extent of our ruination of the sea remains unknown",-1
1115,'The idea is coming of age': Indigenous Australians take carbon farming to Canada,0
1116,Naomi Klein: how power profits from disaster – podcast,0
1117,Michael Gove 'deeply regrets' Trump's approach to Paris climate agreement,0
1118,All hell breaks loose as the tundra thaws,0
1119,Dirty coal to dirty politics: everything is connected through a malformed political economy,0
1120,UK-built pollution monitoring satellite ready for launch,0
1121,Lawsuit aims to force EPA to crack down on air polluters in Texas,0
1122,Asia's coal-fired power boom 'bankrolled by foreign governments and banks',-1
1123,Hot dogs: rising heat makes it too hot for Africa’s wild dogs to hunt,-1
1124,Climate denial is like The Matrix; more Republicans are choosing the red pill,-1
1125,Mercedes recalls 3m diesel cars over emissions concerns,-1
1126,Electric cars may stall without a battery revolution,0
1127,Third-hottest June puts 2017 on track to make hat-trick of hottest years,-1
1128,Australian local councils lead the way in tackling climate change as federal policy stalls,-1
1129,California lawmakers extend program to cut emissions in bipartisan vote,0
1130,'Grow food on Mars': LA startups tackle climate change with inventive solutions,0
1131,Neoliberalism has conned us into fighting climate change as individuals,-1
1132,Surrendering to fear brought us climate change denial and President Trump,-1
1133,Globalisation and the flight of capital,-1
1134,Climate change is ‘great opportunity’ says Richard Branson – video,0
1135,"Trump regrets 'bizarre mistake' of Paris climate pullout, Branson claims",-1
1136,"Maize, rice, wheat: alarm at rising climate risk to vital crops",0
1137,"Facts matter, but stories can persuade us to change our world",0
1138,The cynical and dishonest denial of climate change has to end: it's time for leadership,0
1139,"Biofuels needed but some more polluting than fossil fuels, report warns",-1
1140,Donald Trump offers hand of friendship to Emmanuel Macron on Paris visit,0
1141,Chris D Thomas: 'We can take a much more optimistic view of conservation',0
1142,"Electric cars will fuel huge demand for power, says National Grid",-1
1143,Turning the climate crisis into a TV love child of Jerry Springer and Judge Judy,-1
1144,"Stop trying to save the planet, Matthew Canavan tells Queensland government",-1
1145,Liberal MP says people will die of cold because renewable energy drives up fuel prices,-1
1146,Nature versus nurture of a growing human population,-1
1147,'The island is being eaten': how climate change is threatening the Torres Strait,-1
1148,"Hilariously, the world is going to end much sooner than we thought",-1
1149,Every little recycled yoghurt pot helps – but how best can you help save the planet?,-1
1150,Doomsday narratives about climate change don't work. But here's what does,-1
1151,Iceberg twice size of Luxembourg breaks off Antarctic ice shelf,-1
1152,Vast iceberg splits from Antarctic ice shelf – video explainer,0
1153,Want to fight climate change? Have fewer children,0
1154,Auto industry fights back at plan to cut cars' greenhouse gas emissions,-1
1155,Shipping companies urged to stop using dirty fuels in the Arctic,-1
1156,Countries with coral reefs must do more on climate change – Unesco,-1
1157,No wonder the government tries to hide its emissions reports. They stink,-1
1158,Essential poll: Labor lead widens amid Coalition's internal divisions,0
1159,Conservatives are again denying the very existence of global warming,-1
1160,"Just 100 companies responsible for 71% of global emissions, study says",-1
1161,Is a carmaker about to save the planet?,-1
1162,Grapes shrivel as Spanish farmers lament a relentless drought,-1
1163,Theresa May: I encouraged Donald Trump to rejoin Paris agreement – video,0
1164,Trump left in cold over Paris climate agreement at end of G20 summit,-1
1165,Angela Merkel leads G20 split with Trump over Paris agreement – video,0
1166,G20 leaders' statement on climate change highlights rift with US,0
1167,Onus on Australia to take diplomatic initiative in protecting Antarctica,0
1168,"US trying to water down G20 text on lowering emissions, say charities",-1
1169,Naomi Klein: 'Trump is more like the schlock doctrine' – video,-1
1170,Government held back greenhouse gas emission data for more than a month,-1
1171,How climate scepticism turned into something more dangerous,-1
1172,'Limitless applications': the 'magic powder' that could prevent future crises,-1
1173,France to ban sales of petrol and diesel cars by 2040,-1
1174,Why it's D-day for Donald Trump at the G20 in Hamburg,-1
1175,What Nottinghamshire’s bee-eaters tell us about conservation and big business,-1
1075,Study finds human influence in the Amazon's third 1-in-100 year drought since 2005,-1
1176,Naomi Klein: how power profits from disaster,-1
1177,Theresa May to discuss Paris accord with Donald Trump at G20,0
1178,Hopes of mild climate change dashed by new research,1
1179,Why the Republican party's climate policy obstruction is indefensible,-1
1180,G20 public finance for fossil fuels 'is four times more than renewables',-1
1181,Climate Change Authority loses last climate scientist,-1
1182,How Australia bungled climate policy to create a decade of disappointment,0
1183,Trump's alarming environmental rollback: what's been scrapped so far,-1
1184,Is inequality bad for the environment?,-1
1185,Extreme ice on Canada's east coast – in pictures,-1
1186,White House says Donald Trump will not make snap visit to UK,-1
1187,The Arctic Melt: a disappearing landscape – in pictures,-1
1188,Bad news for climate contrarians – 'the best data we have' just got hotter,-1
1189,Tell Donald Trump: the Paris climate deal is very good for America,-1
1190,The Paris climate deal won’t save us – our future depends on de-growth,-1
1191,Could climate risk disclosure be the new bottom line for Australian companies?,-1
1192,Tackling the plastic bottle crisis and our wider disregard for nature,-1
1193,Trump called 'threat to every coastline' as he pushes ocean drilling plan,-1
1194,"Europe's extreme June heat clearly linked to climate change, research shows",-1
1195,Life along the vanishing shorelines of the Solomon Islands – in pictures,-1
1196,No more business as usual: the corporates stepping up to save the planet,-1
1197,Light for the climate: how car colour cuts pollution,0
1198,Climate change set to worsen inequality in US if greenhouse gases aren't reduced,-1
1199,Winter's not coming: Game of Thrones' Jon Snow worried over lack of it,-1
1200,We need to talk about plastic bottles - video,-1
1201,Merkel to put climate change at centre of G20 talks after Trump's Paris pullout,0
1202,"Banks should disclose lending to companies with carbon-related risks, says report",-1
1203,Failure to update building regulations could triple heatwave deaths by 2040,-1
1204,"World has three years left to stop dangerous climate change, warn experts",-1
1205,"Antarctica's ice-free areas to increase by up to a quarter by 2100, study says",-1
1206,"Mayors of 7,400 cities vow to meet Obama's climate commitments",0
1207,Climate scientists just debunked deniers' favorite argument,1
1208,Boaty McBoatface submarine records successful maiden voyage,1
1209,Ozone hole recovery threatened by rise of paint stripper chemical,-1
1210,"Vulnerable ‘chokepoints’ threaten global food supply, warns report",-1
1211,Tony Abbott trumpets conservative manifesto: 'We need to make Australia work again',-1
1212,"Most Australians want renewables to be primary energy source, survey finds",1
1213,Macron meets Schwarzenegger and vows to stop oil and gas licences,0
1214,'A reckoning for our species': the philosopher prophet of the Anthropocene – podcast,0
1215,New study confirms the oceans are warming rapidly,-1
1216,Angela Merkel and Donald Trump head for clash at G20 summit,0
1217,New Orleans mayor: US climate change policy cannot wait for Trump,0
1218,"Paris agreement's 1.5C target 'only way' to save coral reefs, Unesco says",0
