ID,TITLE,LABEL
927,Support the Guardian – and help us do more hard-hitting journalism like this,0
928,UN calls for push to cut greenhouse gas levels to avoid climate chaos,0
929,PM refuses to stand down Angus Taylor despite NSW police investigation – as it happened,-1
930,"Scott Morrison is no Paul Keating, but he risks a similar fate in 2022 if he’s not careful",-1
931,Australia's science academy attacks 'cherrypicking' of Great Barrier Reef research,-1
932,"More voters think Australia not doing enough on climate, Guardian Essential poll shows",-1
933,"It's the climate, not immigration, that keeps Australians awake at night",-1
934,Global use of coal-fired electricity set for biggest fall this year,-1
935,"Climate-heating greenhouse gases hit new high, UN reports",-1
936,Ecoterrorism? Maybe we should start with ringing the doorbell of a mining magnate’s house,-1
937,Are electric vehicles really so climate friendly?,0
938,We push fossil fuels with the zeal of a drug lord – we do not care about the misery we are creating,-1
939,Unimpressed by airlines’ carbon offsetting,-1
940,Consider the logistics of shopping online,-1
941,A fitting change to the Friday night schedule,0
942,World heritage Queensland rainforest burned for 10 days – and almost no one noticed,-1
943,Scott Morrison and the big lie about climate change: does he think we're that stupid?,-1
944,Jeremy Clarkson finally recognises climate crisis during Asia trip,0
945,It's time to retire metrics like GDP. They don't measure everything that matters,-1
946,Why Britons are now dreaming of a green Christmas,0
947,"On tree planting, we should take a leaf out of Ethiopia’s book",0
948,Can we have net zero emissions and still fly?,0
949,Coldplay: one vital step for sorting out their carbon footprint,-1
950,Harvard and Yale students disrupt football game for fossil fuel protest,-1
951,Centrism is a dead weight in Australian politics – and it's dragging us all down,-1
952,North Pole explorers on thin ice as climate change hits expedition,-1
953,Students accuse Cambridge university of 'greenwashing' ties with oil firms,-1
954,‘Culture will be eroded’: climate crisis threatens to flood Harriet Tubman park,-1
955,Greta Thunberg to guest edit BBC Radio 4's Today programme,0
956,Malcolm Turnbull says Liberals' struggles with climate denial are hurting Australia,-1
957,Australia bushfires factcheck: are this year's fires unprecedented?,-1
958,The Guardian view on Venice: how to save it,0
959,Legal & General defends holding Shell stock in climate fund,-1
960,We’ve already got a climate crisis – let’s not turn it into a culture war,-1
961,Five eco-friendly Christmas craft activities to try around the UK,0
962,ABC journalists' climate crisis group survives political heat,0
963,Boris Johnson set to snub election leaders' debate on climate crisis,-1
964,Pollutionwatch: what's not to like about low emissions zones?,1
965,Jeremy Corbyn urges public to vote for 'manifesto of hope',0
966,Climate crisis topping UK election agenda is 'unprecedented' change,-1
967,Farage hoping to enlist help of Trump in Brexit party tree-planting plan,0
968,The Guardian view on the Labour manifesto: bold pledges for anxious times,-1
969,Jeremy Corbyn launches most radical Labour manifesto in decades,0
970,Coldplay pause touring until they can offer 'environmentally beneficial' concerts,0
971,Re-greening: can Louisville plant its way out of a heat emergency?,-1
972,"Finally, the public wants action on the climate crisis. Now politics must catch up ",0
973,Massive Mildura dust storm leaves Victorian town 'unliveable' amid 40C heat,-1
974,Rupert Murdoch says 'there are no climate change deniers around' News Corp,-1
975,Oxford Dictionaries declares 'climate emergency' the word of 2019,-1
976,Scott Morrison says no evidence links Australia's carbon emissions to bushfires,-1
977,Kelsey Juliana: 'What if fashion came to represent a new way of living?',0
978,Boris Johnson’s national insurance promise will be hard to keep,-1
979,"Diplomacy the solution to standoff over Australia's use of carryover credits, officials say",0
980,The climate science is clear: it's now or never to avert catastrophe,-1
981,"North Sea oilfields could help contain climate change, says report",1
982,Beavers to be released in plan to ease flooding and aid biodiversity,1
983,Fossil fuel production on track for double the safe climate limit,0
984,Election 2019: the Welsh village on the frontline of the climate crisis,-1
985,If Labour wants to rewrite the rules it needs clearer policies,0
986,Green party makes £100bn-a-year net zero carbon pledge to voters,0
987,"Australia needs policy to deal with health effects of climate change, Chris Bowen says",-1
988,Angus Taylor to seek states' support for emissions reduction fund overhaul,-1
989,EasyJet to offset carbon emissions from all its flights,0
990,Can carbon offsets tackle airlines’ emissions problem?,-1
991,Global heating supercharging Indian Ocean climate system,-1
992,Opposition leaders call on Johnson to join in TV climate debate,0
993,Greens warn: this election is last chance to stop climate change,-1
994,Nearly all America's endangered species will struggle to adapt to climate crisis,-1
995,We need to talk about … the environmental impact of our fashion addiction,-1
996,Hunger strikers target Pelosi in push for Democrats to take action on climate crisis,-1
997,Renewable energy: climate crisis 'may have triggered faster wind speeds',-1
998,Scientist says rightwing thinktank misrepresented her Great Barrier Reef study,-1
999,The Greta Thunberg effect: are climate crisis documentaries feeling it?,0
1000,Labour persuaded to soften pledge of net zero emissions by 2030,1
1001,Help us raise $1.5m to fund high impact journalism like this in 2020,0
1002,"Canada's farmers pushed to the brink by politics, weather and banks",-1
1003,"Thank you, Guardian, for your climate pledge",0
1004,How do the parties propose to tackle the climate crisis?,0
1005,Are the Tories' green commitments all talk and little action?,-1
1006,Scientists and climate advisers condemn Tory environmental record,-1
1007,The Amazon: on the frontline of a global battle to tackle the climate crisis,-1
1008,Pacific seals at risk as Arctic ice melt lets deadly disease spread from Atlantic,-1
1009,Letters: we can still unite in forgiveness and tolerance,0
1010,"If you can’t talk about climate when the country is burning, when can you?",-1
1011,Australia's bushfire politics: the parties prevaricate while the country burns,-1
1012,Power to the people: how suburban solar could become the Uber of the energy grid,1
1013,Reforesting the UK: 'Trees are the ultimate long-term project',0
1014,Liberal Democrats pledge to plant 60m trees a year,1
1015,Wrong turn: why Australia's vehicle emissions are rising,-1
1016,This is what it looks like when your government sells out the climate for votes,-1
1017,The Labour manifesto: five key areas in this weekend's talks,0
1018,'Ensure we have a future': Irish youth in climate appeal to Dáil,0
1019,Venice council flooded moments after rejecting climate crisis plan,-1
1020,How are you making your Christmas celebrations more eco-friendly?,0
1021,Methane emissions from coalmines could stoke climate crisis – study,-1
1022,Callum Roberts on a life spent diving on coral reefs – Science Weekly podcast,1
1023,This is climate changed. Pray for rain. Pray harder for leadership,-1
1024,Sweden's central bank dumps Australian bonds over high emissions,1
1025,Climategate: Science of a Scandal review – the hack that cursed our planet,-1
1026,Lewis Hamilton and Sebastian Vettel driving F1’s climate emergency plan,0
1027,Bring back the speed limits of the 1970s,0
1028,Reflections on a catastrophic week of bushfires,-1
1029,"Mercedes-Benz to axe more than 1,000 jobs in cost-cutting drive",-1
1030,I wish I'd never been born: the rise of the anti-natalists,-1
1031,Stuart Robert grilled about whether Centrelink robodebts are illegal – as it happened,-1
1032,Former Australian fire chiefs say Coalition ignored their advice because of climate change politics,-1
1033,Governments have ignored the warnings of fire chiefs on bushfires. There is no more time to waste,-1
1034,Growing demand for SUVs 'could negate electric car benefits',-1
1035,"Coalition inaction on climate change and health is risking Australian lives, global report finds",-1
1036,"Climate crisis will affect lifelong health of young, warn doctors",-1
1037,Boris Johnson heckled over floods but does not apologise for 'slow response',-1
1038,Don valley flooding and a political lesson,-1
1039,"Australia’s firefighters need concrete support, not just the PM’s ‘thoughts and prayers’",-1
1040,Water-bombing helicopter crash-lands at bushfire west of Brisbane – as it happened,-1
1041,"Greens 'exploiting tragedy to pump up their cult', Craig Kelly says – as it happened",-1
1042,Greta Thunberg to hitch a ride to Europe with Australian YouTube influencers,0
1043,'Never seen anything like this': Guardian Australia readers respond to bushfires,-1
1044,The National Farmers' Federation’s drought strategy is like shuffling the deck chairs on the Titanic,-1
1045,NSW public servants at climate conference told not to discuss link with bushfires,-1
1046,Climate change made extreme heat before 2018 Queensland bushfires 'four times more likely',-1
1047,"Climate change: do more now or risk catastrophe, warns energy agency",-1
1048,Encircled by flames: the sleepy New South Wales towns in the bushfire crisis,-1
1049,Climate change makes bushfires worse. Denying the truth doesn't change the facts,-1
1050,Greta Thunberg leaves US with simple climate crisis message: vote,0
1051,The Guardian view on the floods: global heating and British soaking,-1
1052,Is carbon neutrality the silver bullet fashion has been hoping for?,-1
1053,F1 aims to set benchmark for sporting world with pledge to go carbon neutral,0
1054,"Flooding caused by poor management and floodplain building, say experts",-1
1055,Scott Morrison's crackdown on environmental protests,-1
1056,Which trees are best for combating carbon emissions?,0
1057,Army ready to be deployed as NSW and Queensland fires blaze out of control,-1
1058,"If the US military is facing up to the climate crisis, shouldn't we all?",-1
1059,300 new blazes across New South Wales on Tuesday and a dozen homes damaged – as it happened,-1
1060,Norway flaunts its green credentials – so why is it drilling more oil wells?,-1
1061,Hazardous air quality warning as smoke from bushfires spreads across NSW,-1
1062,'We depend on the Tongass': Alaskans fight to save US’s largest national forest,-1
1063,Factcheck: Is there really a green conspiracy to stop bushfire hazard reduction?,-1
1064,Greens senator says major parties are 'no better than arsonists' – as it happened,-1
1065,School strikers try to unite divided Belgium over climate crisis,0
1066,'This is our new normal': regional mayors on bushfires and climate change,-1
1067,Weatherwatch: UK's oldest snow patch clings on – but for how long?,-1
1068,Q&A: Labor's Mark Butler says climate debate should be put aside amid bushfires,-1
1069,Making up Labour spending figures may backfire on the Tories,-1
1070,Bristol’s diesel car ban is a step in the right direction,1
1071,"For farmers climate change is the headline to our lives, but McCormack's Nationals avert their gaze",-1
1072,Climate Visuals photography award 2019: winners and shortlisted,0
1073,National Galleries Scotland to end BP ties over climate concerns,1
1074,Australia's east coast threatened by blazes ahead of catastrophic danger day – as it happened,-1
1075,NSW fires: almost 600 schools closed today amid catastrophic bushfire conditions,-1
1076,"A letter to my home town Bobin, burned down in the NSW fires but unvanquished",-1
1077,"Australia's climate response among the worst in the G20, report finds",-1
1078,Australia fires: nation braces for 'most dangerous bushfire week ever seen',-1
1079,Coalition grilled on regional jobs package – as it happened,-1
1080,We've been in bushfire hell in Glen Innes – and the scientists knew it was coming,-1
1081,Dear Michael McCormack: the only 'raving lunatics' are those not worrying about climate change,-1
1082,BA to review 'fuel tankering' after Panorama revelations,-1
1083,What are the links between climate change and bushfires? – explainer,-1
1084,Heavy rainfall and more flooding forecast for week ahead,-1
1085,"Inside Market Forces, the small climate group Scott Morrison wants to put out of business",-1
1086,Today’s weak economy shouldn’t aid the Tories: but that was true in 1992 too,-1
1087,Meltdown: chilling proof of global heating,-1
1088,Climategate 10 years on: what lessons have we learned?,-1
1089,Labor has to shame the Coalition into action on climate change,-1
1090,"Callum Roberts: ‘Sharks do bite people, they do kill people, but it's more error than intention'",-1
1091,"In 1989, capitalism won. Today its greatest ideological challenge is the planet",-1
1092,'Indian El Niño' behind east Africa flooding,-1
1093,'Nobody works like Jane': hundreds join Fonda at latest climate protest,1
1094,Global funds management giant rejects Scott Morrison's attack on activist investors,1
1095,"Thoughts on the Lib Dem, Green and Plaid Cymru remain election pact",0
1096,"UK flooding: woman's body pulled from water in Derbyshire, police say – as it happened",-1
1097,Questions raised over UK's state-backed fund for electric car charging,0
1098,The real David Attenborough – podcast,0
1099,'Greta Thunberg effect' driving growth in carbon offsetting,0
1100,Delhi’s toxic politicians must be held to account for this deadly pollution,-1
1101,'We are a role model': how James Shaw pushed New Zealand towards a zero-carbon future,1
1102,Pollutionwatch: Africa increases its reliance on fossil fuels,-1
1103,"UK railways cannot cope with climate crisis, says rail boss",-1
1104,McDonnell unveils Labour plans for £400bn in investment,0
1105,2040 review – an optimist's guide to saving the world,0
1106,Biggest UK fund manager invested in firms it shamed over climate crisis,-1
1107,Majority of UK public back 2030 zero-carbon target – poll,1
1108,'On the right side of history': Jacinda Ardern hails New Zealand zero-carbon law – video,1
1109,Never knowingly undersoiled – John Lewis trucks to run on cow manure,0
1110,Tory election hopeful called climate crisis 'socialist Trojan horse',-1
1111,Ardern says New Zealand on 'right side of history' as MPs pass zero-carbon bill,1
1112,BHP pressured to quit Minerals Council after shareholder vote,-1
1113,Global investment in cutting greenhouse gases fell by 11% in 2018,-1
1114,Scott Ludlam pleads not guilty over Sydney Extinction Rebellion protest,1
1115,'It has been heart-wrenching': Australian farmers on living with drought,-1
1116,Climate takes centre stage as Green party launches campaign,1
1117,Divided Cities: five cities split by global divisions - series trailer,-1
1118,Extinction Rebellion has won in the courts. Now we must win this climate election,0
1119,"Twitter political ad ban could silence climate activists, warns Warren",0
1120,Sea levels set to keep rising for centuries even if emissions targets met,-1
1121,Money and maps: is this how to save the Amazon's 400bn trees?,0
1122,Have you been invited to take part in the UK citizens' climate assembly?,0
1123,Forest guardians: the Asháninka of Peru – in pictures,0
1124,Young climate activists chain selves to Washington pier amid pipeline delivery,0
1125,The key factors that will decide the next election,0
1126,Ross Garnaut: three policies will set Australia on a path to 100% renewable energy,0
1127,Governments seem intent on trashing John Howard's legacy when it comes to water reforms,0
1128,Most countries' climate plans 'totally inadequate' – experts,-1
1129,"Climate crisis: 11,000 scientists warn of ‘untold suffering’",-1
1130,UK launches £315m new tech fund to help industry cut emissions,1
1131,Campaigners try again to stop Norway drilling for oil in Arctic,-1
1132,A climate denier-in-chief sits in the White House today. But not for long,-1
1133,Trump begins year-long process to formally exit Paris climate agreement,-1
1134,Google workers call on company to adopt aggressive climate plan,1
1135,No fly zone: I didn't catch a plane for a year and saved 19 tonnes of Co2,1
1136,A plan to fix Britain’s broken democracy,0
1137,UK campaigners call for citizens' assembly to repair democracy,0
1138,"Labour, Lib Dems and SNP call for TV election debate on climate crisis",0
1139,Irish PM under fire for extolling benefits of climate crisis,0
1140,How we met: ‘He is passionate about nature – it made me rethink the way I’d been living’,1
1141,I applaud Bristol for banning diesel vehicles. But why not ban all private cars?,0
1142,Charities say next UK government must bring forward climate targets,0
1143,The One in a Hundred: a deeply personal perspective on surviving the drought – video,-1
1144,David Attenborough: the making of a British icon,0
1145,British farmers are not the enemy in the battle against the climate crisis,-1
1146,Saudi Aramco IPO: the ultimate marriage between carbon and capitalism,-1
1147,Government under fire for approval of new coalmine in Cumbria,-1
1148,Catalonia's other crisis: dry autumn shrinks wild mushroom crops,-1
1149,Saudi oil giant Aramco gets go-ahead for $1.5tn stock listing,-1
1150,Naomi Oreskes: ‘Discrediting science is a political strategy’,-1
1151,Greta Thunberg asks for lift back across Atlantic as climate meeting shifts to Madrid,0
1152,Victoria police 'extremely disappointed' with two officers after climate protests,-1
1153,Wrong side of the chasm: Australia can still cross the bridge to a low-carbon world,-1
1154,Leonardo DiCaprio calls Greta Thunberg ‘a leader of our time’,0
1155,Thousands of Britons invited to climate crisis citizens' assembly,0
1156,Why are we being herded into buying part of the world's biggest polluter?,-1
1157,Energy bills: how to save money – and fight the climate crisis,0
1158,'Ecological breakdown': Greta Thunberg and youth activists rally as wildfires burn,0
1159,Fracking halted in England in major government U-turn,1
1160,Weatherwatch: how Europe is aiming to read climate change,0
1161,"Jane Fonda is white, wealthy and privileged – and she's using that power for good",1
1162,To the moon and back with the eastern curlew,0
1163,Greenhouse gas emissions from diesel vehicles cancelled out cuts from renewable energy,-1
1164,Chile climate pullout prompts tears from young activists sailing Atlantic,-1
1165,Madrid to host UN climate summit after Chile pulls out,-1
1166,Oil giants must cut output by a third to meet climate target – study,-1
1167,RBS boss Alison Rose vows to take 'bold action' on climate crisis,0
1168,The Great Flood by Edward Platt review – a wade through waterlogged Britain,0
1169,"Australian aluminium smelters 'not sustainable’ due to high power costs, Rio Tinto says",-1
1170,"I was Australia’s ambassador for the environment, I know how we can fight climate change",0
1171,Spain offers to host UN climate conference after Chile cancellation,0
1172,Birds are liberation that never ends. But enjoying their company is also to know an inconsolable sadness,0
1173,Coal from six biggest miners in Australia produces more emissions than entire economy,1
1174,"Guardian environment writers: 'With your help, we are tackling humankind's greatest challenge'",0
1175,"Guardian climate pledge: thanks to our readers, we can dare to hope for change",0
1176,Climate emissions from tropical forest damage 'underestimated by a factor of six',-1
1177,Rex Tillerson denies Exxon misled investors over climate crisis,-1
1178,Chilean president cancels Apec and climate summits amid wave of unrest,-1
1179,Is a plastic Christmas tree more sustainable than a real one?,0
1180,All that perfectly good water dumped into the ocean like some sort of enormous NATURE TOILET!,-1
1181,Climate crisis affects how majority will vote in UK election – poll,-1
1182,Victoria police defend actions at Imarc mining protest after activist hospitalised,-1
1183,'The climate doesn't need awards': Greta Thunberg declines environmental prize,0
1184,Butterflywatch: how climate change is clipping UK wings,-1
1185,Food for thought on our carbon footprint,-1
1186,Rising sea levels pose threat to homes of 300m people – study,-1
1187,Global climate emergency: Which issues should we focus on next?,0
1188,Anthony Albanese flags a jobs 'revolution' as new direction for Labor,0
1189,"What hypocrisy, I think guiltily, as I jet off to academic conferences far and wide",1
1190,Coalition quietly appoints expert panel to salvage emissions policy,0
1191,Climate protesters clash with police outside Melbourne mining conference,-1
1192,"Healthy diet means a healthy planet, study shows",1
1193,Global emissions and Labour’s green plans,0
1194,Labor questions Angus Taylor's explanation to parliament over false figures,-1
1195,"'Everybody has something to lose': the exciting, depressing life of a climate writer",-1
1196,"Seven Worlds, One Planet review – breathtaking, moving, harrowing",0
1197,How to talk to kids about the climate crisis,0
1198,Oktoberfest 'produces 10 times as much methane as Boston',-1
1199,"Super-rich fuelling growing demand for private jets, report finds",-1
1200,Letters: the arts are vital for young people,0
1201,Richard Branson: ‘Aviation can be carbon neutral sooner than we realise’,0
1202,Jane Fonda accepts Bafta award during arrest at climate protest,0
1203,Damian Carrington on 10 years as the Guardian's environment editor,0
1204,Scott Morrison's climate pact with the Pacific 'family' exposes the hollowness of his words,-1
1205,"SUVs second biggest cause of emissions rise, figures reveal",-1
1206,Prince Charles calls on City finance to fight climate emergency,0
1207,Why Angus Taylor's statement on the council documents doesn't clear up anything,-1
1208,"Glacial rivers absorb carbon faster than rainforests, scientists find",0
1209,Dirty air is the killer poisoning us all while the government just spouts hot air,-1
1210,The real reason some scientists downplay the risks of climate change,-1
1211,'Sand wars': the battle to replenish Florida’s beaches amid climate crisis,-1
1212,The smart money is on clean energy – but Australia must play to win,-1
1213,Lewis Hamilton brushes off critics and steps up efforts to be more green,0
1214,Climate scientist says Sky News commentators misrepresented his views on drought,-1
1215,Coral cover around popular Great Barrier Reef islands has almost halved,-1
1216,Forget Lucian Freud's nudes – he was a magnificent painter of plants,0
1217,Labor to refer Angus Taylor to police over 'forged' document used to attack Clover Moore,-1
1218,Melbourne's plane trees to be replaced by species resistant to climate change,-1
1219,Country diary: this dragonfly is an alien creature from distant lands,-1
1220,Ardern tells New Zealand farmers to cut carbon emissions or face penalties,1
1221,"City of Sydney offers evidence it did not alter documents, as Angus Taylor denounces 'conspiracy theory'",-1
1222,Naomi Klein on how politics can solve the climate crisis,0
1223,New guidelines force pension funds to reveal shareholder voting records,0
1224,Labour unveils plans for carbon-neutral energy system by 2030s,0
1225,'So they knew': Ocasio-Cortez questions Exxon scientist on climate crisis denial – video,-1
1226,"Weatherwatch: US deluge, European heat and Australian dust storms",-1
1227,"Exxon sowed doubt about climate crisis, House Democrats hear in testimony",-1
1228,"Australia's emissions to start falling thanks to renewables boom, researchers say",0
1229,Amazon rainforest 'close to irreversible tipping point',-1
1230,Where do the 2020 Democratic candidates stand on the key issues?,0
1231,Exxon has misled Americans on climate change for decades. Here’s how to fight back,-1
1232,Climate activists on how they think the crisis should be reported – video,0
1233,Gullah Geechee: distinct US culture risks losing island home to climate crisis,-1
1234,London theatre to ban visitors from bringing single-use plastic bottles,1
1235,Former Tuvalu PM says he was 'stunned' by Scott Morrison's behaviour at Pacific Islands Forum,-1
1236,First 100% electric black cab for 120 years launches in London,0
1237,"Australia’s hopes to expand coal exports in south-east Asia ‘delusional’, experts say",-1
1238,ExxonMobil faces trial over allegations of misleading investors on climate crisis,-1
1239,Melting glaciers reveal five new islands in the Arctic,-1
1240,Lake Chad shrinking? It's a story that masks serious failures of governance,-1
1241,"Australia is the only country using carryover climate credits, officials admit",-1
1242,Electric cars to get green number plates under government plan,0
1243,"Q&A: short-term 'tribal' politics is failing on climate action, John Hewson says",-1
1244,"Ocean acidification can cause mass extinctions, fossils reveal",-1
1245,The Guardian view on Extinction Rebellion: numbers alone won’t create change,-1
1246,Chart topper Jeremy Marou says it's time for him to speak up on climate impacts in Torres Strait,0
1247,Tory boasts on climate action are full of hot air,-1
1248,"Britain now G7's biggest net importer of CO2 emissions per capita, says ONS",-1
1249,"Farming could be absorber of carbon by 2050, says report",0
1250,Sadiq Khan to fight government attempt to water down green policies,1
1251,"2,000 would-be Greta Thunbergs: London summit unites world's environment prodigies",0
1252,Renewable energy to expand by 50% in next five years - report,0
1253,Leading Australian engineers turn their backs on new fossil fuel projects,1
1254,Semi-naked activists protest against National Portrait Gallery's links with BP,-1
1255,UK urges World Bank to channel more money into tackling climate crisis,0
1256,Lungs review – Claire Foy and Matt Smith shine in climate crisis drama,0
1257,Time to recognise that western greed is one of the causes of global hunger,-1
1258,The Extinction Rebels have a noble cause. What they don’t need now is tactical stupidity,0
1259,'Older generations can't understand': XR Youth on being heard,-1
1260,How to explore the world without harming it: Guardian climate pledge 2019,0
1261,Rain by Mary and Bryan Talbot review – climate-crisis graphic novel,0
1262,Where does Australia sit on a global policy scale? – Australian politics live podcast,0
1263,Extinction Rebellion’s right to protest must be respected,0
1264,Energy watchdog accused of stalling electric vehicle rollout,-1
1265,Big oil to be eclipsed by the sun,-1
1266,Why we're rethinking the images we use for our climate journalism,0
1267,The Bangladeshi crab farmers battling climate crisis – and pirates,-1
1268,BHP shareholder vote raises pressure to quit Minerals Council,-1
1269,Queensland claims cabinet confidentiality to block release of climate protest details,-1
1270,Wisconsin launches taskforce to face 'grave threat' of climate crisis,-1
1271,"Climate crisis will not be discussed at G7 next year, says Trump official",-1
1272,The Guardian view on the IMF and World Bank: back a global Green New Deal,0
1273,We are proud of the Conservative record on climate action,0
1274,"Boris Johnson, Scott Morrison: are the Generation X leaders stuffing this up?",0
1275,Extinction Rebellion has built up so much goodwill. It mustn’t throw that away,0
1276,'It has been polarising': tube protest divides Extinction Rebellion,-1
1277,"From foreign news to fashion, how our editors see the climate crisis",0
1278,"Heathrow expansion violates climate rights of children, say lawyers",-1
1279,Kathleen Jamie: 'Nature writing has been colonised by white men',-1
1280,Democrat calls on Google to stop funding climate crisis deniers,-1
1281,Stripped bare: Australia's hidden climate crisis,-1
1282,Australia spends billions planting trees – then wipes out carbon gains by bulldozing them,-1
1283,The bitter fight over Australia's farmers clearing their land – podcast,-1
1284,Extinction Rebellion defies protest ban and targets Google,0
1285,Extinction Rebellion arrests and the effectiveness of active nonviolence,0
1286,Shame on CNN and the New York Times moderators for ignoring the climate crisis,-1
1287,"'It's a crisis, not a change': the six Guardian language changes on climate matters",-1
1288,Australia wasted decades in climate denial – and must break free of the mire of misinformation,-1
1289,Why the climate crisis is the most crucial story we cover in America,0
1290,The Guardian's climate pledge 2019,0
1291,"Today, I aim to get arrested. It is the only real power climate protesters have",-1
1292,Scott Morrison is a master at shifting responsibility. But even God can't help him now,-1
1293,Plantwatch: plan for spaceport raises fears for Scottish peat bog,0
1294,UK plans to accelerate decarbonisation of transport sector,1
1295,'It doesn't have to be scary': veteran protesters on Extinction Rebellion and getting arrested,0
1296,Bank of England boss says global finance is funding 4C temperature rise,-1
1297,'To do nothing is criminal': XR activists on defying the police,-1
1298,Scottish ministers face criticism for £5m Shell tree-planting scheme,-1
1299,"Don't blame meat for the climate crisis, say European livestock farmers",-1
1300,Concerns as EU bank balks at plan to halt fossil fuel investments,0
1301,The climate revolution must be accessible – this fight belongs to disabled people too,0
1302,The only thing as certain as drought in Australia is the stupid call to build new dams,-1
1303,Higher temperatures driving 'alarming' levels of hunger – report,-1
1304,Police ban Extinction Rebellion protests from whole of London,-1
1305,Protecting the planet for future generations,0
1306,How do we rein in the fossil fuel industry? Here are eight ideas,-1
1307,Rise of renewables may see off oil firms decades earlier than they think,0
1308,"Rabbi, 77, arrested at Extinction Rebellion's Bank of England protest – video report",-1
1309,Extinction Rebellion activists arrested at Bank of England protest,-1
1310,"A recession is coming. When it does, we need to demand a Green New Deal",-1
1311,Labor MPs condemn suggestion they adopt Coalition climate change policy,0
1312,Scott Morrison points finger at UN for pursuing 'negative globalism',-1
1313,More travel companies offsetting carbon emissions,0
1314,"Air miles should be axed to deter frequent fliers, advises report",0
1315,Greens' hot air balloon protest deflated by new flight restriction over parliament,-1
1316,Divestment works – and one huge bank can lead the way,-1
1317,"Firms ignoring climate crisis will go bankrupt, says Mark Carney",-1
1318,BA’s early dive into carbon offsetting gives it an edge in the climate PR battle,0
1319,Scandal on all sides as Canada heads for ‘election of discontent’,-1
1320,Labour party pledges to ban sale of non-electric cars by 2030,0
1321,From Kerri-Anne to the masked stinger: how Australia's media covered Extinction Rebellion,-1
1322,"Parliamentarians deserve our wrath for 30 years of inaction, not climate protesters",-1
1323,Climate rebels open new fronts across capital as protests escalate,0
1324,The IMF thinks carbon taxes will stop the climate crisis. That's a terrible idea,-1
1325,New evidence shows how asteroid dust cloud may have sparked new life on Earth 470m years ago,1
1326,"Fossil fuel bosses must change or be voted out, says asset manager",0
1327,Extinction Rebellion: elderly protesters arrested and charged in Tasmania,-1
1328,"'If they don't do it, we will': Greta Thunberg rallies climate strikers for long haul",0
1329,Moderate Liberals urged to break ranks and vote for climate emergency motion,0
1330,"Extinction Rebellion: who are the protesters, and why are they doing it?",0
1331,Labor is stuck between arse-covering and blame-shifting as it tries to grasp why it lost,-1
1332,Ocasio-Cortez tells world's mayors drastic action needed on climate crisis,0
1333,The Guardian view on the polluters: days of reckoning,-1
1334,Extinction Rebellion takes aim at BBC as arrests mount,-1
1335,This must be the climate crisis election,-1
1336,Will a push for plastics turn Appalachia into next ‘Cancer Alley’?,-1
1337,Political polarisation over climate crisis has surged under Trump,-1
1338,Tory MPs five times as likely to vote against climate action,-1
1339,Why it's imperative to hold MPs to account on their climate record,-1
1340,How the Guardian scored each MP's climate record,0
1341,Have you taken part in Extinction Rebellion events?,0
1342,It's OK to be sad – but you can try to do something about it,-1
1343,Inside Copenhagen’s race to be the first carbon-neutral city,1
1344,Extinction Rebellion protesters call on BBC to 'tell climate truth',0
1345,"Citizens' assemblies can fuel real climate action, but also hold danger for councils",0
1346,'Ultimate gift to future generations': plan to laser map all land on Earth,1
1347,A working-class green movement is out there but not getting the credit it deserves,-1
1348,Revealed: Google made large contributions to climate change deniers,-1
1349,The obscure law that explains why Google backs climate deniers,-1
1350,Josh Frydenberg rejects IMF report that Australia will fail to meet Paris target,-1
1351,A fatal crash and the problem of diplomatic immunity,-1
1352,Climate change partly to blame for early bushfire season,-1
1353,Extinction Rebellion protesters in Melbourne have bail conditions revoked,-1
1354,US mayors seek to bypass Trump with direct role at UN climate talks,-1
1355,Where the blame lies for the climate crisis,-1
1356,Activist climbs plane as Extinction Rebellion takes protest to London airport – video,0
1357,"Energy bills will have to rise sharply to avoid climate crisis, says IMF",-1
1358,"In its insatiable pursuit of power, Silicon Valley is fuelling the climate crisis",-1
1359,Prosaic but practical: unsexy ways cities can fight the climate crisis – in pictures,0
1360,Italy proposes to cut prices for food sold without packaging,0
1361,How vested interests tried to turn the world against climate science,-1
1362,Revealed: top UK thinktank spent decades undermining climate science,-1
1363,Two-thirds of bird species in North America could vanish in climate crisis,-1
1364,The climate crisis in 2050: what happens if cities act but nations don't?,-1
1365,"Fires, explosions and toxic releases: Front Range residents fight fracking boom",-1
1366,"Oil firms to pour extra 7m barrels per day into markets, data shows",-1
1367,Fossil fuel firms' social media fightback against climate action,-1
1368,Climate crisis: what the carmakers have to say,-1
1369,"Mining firms worked to kill off climate action in Australia, says ex-PM",-1
1370,Exclusive: carmakers among key opponents of climate action,-1
1371,"Shrinking glaciers: Mont Blanc from the air, 100 years on",-1
1372,Corbyn and Sanders vow to crack down on fossil fuel firms,1
1373,Labor must help Coalition pass legislation even if it disappoints 'purists',0
1374,Minerals Council says it will release a 'climate action plan' next year,0
1375,Josh Frydenberg refuses request for RBA deputy to speak on climate change,-1
1376,Extinction Rebellion: Scott Ludlam has 'absurd' bail conditions dismissed by judge,0
1377,Eating a meal that is good for both you and the planet can be simple – just ask a few questions before you tuck in,1
1378,BA to offset domestic flight emissions from next year,0
1379,Global warning: climate protests around the world – in pictures,0
1380,Boris Johnson's father praises Extinction Rebellion 'crusties' as arrests hit 800,0
